filename_base,grid_row,grid_col,ground_distance_m,expected_ground_distance_m,ground_abs_error,ground_abs_error_percent,euclidean_m,expected_euclidean_m,euclid_abs_error,euclid_abs_error_percent
left_40deg_185cmgnd_200cmgrid_20250926_110526.jpg,1,2,3.529,2.314,1.2149999999999999,52.506482281763176,3.536,2.962,0.5739999999999998,19.378798109385546
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,2,4,2.43,1.996,0.43400000000000016,21.743486973947903,2.449,2.497,0.04800000000000004,1.9223067681217478
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,3,4,2.746,2.514,0.2320000000000002,9.228321400159118,2.816,2.928,0.1120000000000001,3.8251366120218613
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,4,4,2.996,3.044,0.04800000000000004,1.5768725361366636,3.136,3.393,0.2569999999999997,7.574417919245496
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,1,3,2.151,1.324,0.8269999999999997,62.462235649546805,2.151,2.001,0.1499999999999999,7.496251874062965
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,2,3,2.606,1.867,0.7389999999999999,39.58221746116764,2.628,2.395,0.2330000000000001,9.728601252609607
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,3,3,2.862,2.413,0.4490000000000003,18.607542478242863,2.939,2.841,0.09799999999999986,3.449489616332272
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,4,3,3.144,2.961,0.18300000000000027,6.180344478216828,3.292,3.319,0.027000000000000135,0.8134980415787928
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,4,2,3.209,2.961,0.24800000000000022,8.375548801080724,3.359,3.319,0.040000000000000036,1.205182283820429
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,3,2,2.991,2.413,0.5780000000000003,23.953584749274775,3.071,2.841,0.22999999999999998,8.095740936290037
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,2,2,2.739,1.867,0.8719999999999999,46.70594536689876,2.763,2.395,0.3679999999999999,15.365344467640913
left_45deg_150cmgnd_100cmgrid_20250926_105349.jpg,1,2,2.308,1.324,0.9839999999999998,74.32024169184288,2.308,2.001,0.30699999999999994,15.342328835582206
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,2,4,2.76,2.467,0.2929999999999997,11.87677340899877,2.814,2.94,0.1259999999999999,4.285714285714282
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,3,4,3.009,2.995,0.01399999999999979,0.46744574290483437,3.125,3.396,0.2709999999999999,7.979976442873967
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,1,3,2.614,1.817,0.7969999999999999,43.86351128233351,2.626,2.421,0.20500000000000007,8.467575382073527
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,2,3,2.934,2.363,0.5710000000000002,24.164198053322057,2.994,2.854,0.14000000000000012,4.905395935529086
left_45deg_160cmgnd_150cmgrid_20250926_105635.jpg,3,3,3.187,2.911,0.2759999999999998,9.481277911370656,3.316,3.322,0.006000000000000227,0.18061408789886294
